day,meal_type,name,serving_size,calories,total_fat,total_carbohydrate,protein,category
Friday,Dinner,Queso Rico Chihuahua Cheese,Ounce,100, 8, 1, 7,Cheese
Friday,Dinner,Roasted Habanero Salsa,1 Flz Portion,10, 0, 2, 0,Miscellaneous
Friday,Dinner,Shrimp Fajita,2z Portion,90, 6, 3, 6,Entrees
Friday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Friday,Dinner,Sour Cream 5lb,Tablespoon,30, 2.5, < 1, 0,Toppings
Friday,Dinner,Steak Fajitas,Fajitas,290, 9, 34, 17,Miscellaneous
Friday,Dinner,8z Pizza Dough,8z,480, 4, 100, 20,Entrees
Friday,Dinner,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Friday,Dinner,Basil Pesto without Nuts,1 Flz Portion,140, 15, 1, 2,Miscellaneous
Friday,Dinner,Grated Parmesan Cheese,Tablespoon,30, 2.5, 0, 3,Cheese
Friday,Dinner,Pepper Red Crushed,Teaspoon,0, 0, 0, 0,Miscellaneous
Friday,Dinner,Seasoned Pizza Sauce with Oil,Ounce,15, 0, 3, 0,Toppings
Friday,Dinner,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Friday,Dinner,Shredded Part-Skim Mozzarella Cheese,1z Portion,80, 6, 1, 6,Cheese
Friday,Dinner,Beef Meatball 0.5z,.5z meatball,45, 3.5, 1, 2,Entrees
Friday,Dinner,Chunk Italian Sausage,Ounce,90, 8, 1, 4,Sides
Friday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Friday,Dinner,Onion Sliced,Ounce,15, 0.5, 3, 0,Toppings
Friday,Dinner,Pepperoni Sliced,Slices,10, 1, 0, 0,Toppings
Friday,Dinner,Pineapple Tidbit in Unsweetened Juice,2 Ounce,30, 0, 8, 0,Drinks
Friday,Dinner,Plant based Sliced Italian Sausage,3 oz portion,170, 9, 9, 15,Sides
Friday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Friday,Dinner,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Friday,Dinner,Sliced Spanish Black Ripe Olive,Tablespoon,25, 2, < 1, 0,Toppings
Friday,Dinner,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Friday,Dinner,"Water-Added Ham Diced 1/4""",Ounce,35, 1.5, 1, 5,Toppings
Friday,Dinner,Broccoli Florets,Ounce,10, 0, 1, < 1,Sides
Friday,Dinner,Sauteed Sliced Mushrooms,1z Portion,15, 1, < 1, < 1,Toppings
Friday,Dinner,Tomato Cherry Red Halves,2 Halves,0, 0, < 1, 0,Miscellaneous
Friday,Dinner,Chunk Italian Sausage,Ounce,90, 8, 1, 4,Sides
Friday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Friday,Dinner,Shrimp,1 Shrimp,5, 0, 0, 1,Entrees
Friday,Dinner,Elbow Macaroni Pasta,4z Portion,220, 5, 36, 6,Entrees
Friday,Dinner,Penne Pasta,3z Portion,170, 4.5, 27, 5,Entrees
Friday,Dinner,Tri-Color Tortellini,4z Portion,280, 8, 40, 11,Miscellaneous
Friday,Dinner,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Friday,Dinner,Basil Pesto Sauce,1/4 Cup,320, 34, 2, 3,Toppings
Friday,Dinner,Diavolo Sauce,2 Flz Portion,90, 8, 5, < 1,Toppings
Friday,Dinner,Marinara Sauce,Ounce,15, 0.5, 2, 0,Toppings
Friday,Dinner,Balsamic Vinegar,Teaspoon,0, 0, < 1, 0,Toppings
Friday,Dinner,Basil,Ounce,0, 0, 0, 0,Miscellaneous
Friday,Dinner,Garlic Minced Prep,Ounce,35, 0, 7, 0,Toppings
Friday,Dinner,Grated Parmesan Cheese,Tablespoon,30, 2.5, 0, 3,Cheese
Friday,Dinner,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Friday,Dinner,Parsley Ital Fresh Clnd,Tablespoon,0, 0, 0, 0,Miscellaneous
Friday,Dinner,Pepper Red Crushed,Teaspoon,0, 0, 0, 0,Miscellaneous
Friday,Dinner,Shallots Minced Prep,Ounce,15, 0, 5, 0,Miscellaneous
Friday,Dinner,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Friday,Dinner,Basil Pesto without Nuts,1 Flz Portion,140, 15, 1, 2,Miscellaneous
Friday,Dinner,Cavatappi Pasta,1/2 Cup,220, 5, 35, 7,Entrees
Friday,Dinner,Garlic Bread Stick,Breadstick,150, 6, 21, 3,Toppings
Friday,Dinner,Italian Beef & Pork Cheese Meatball,Meatball,40, 3, < 1, 3,Cheese
Friday,Dinner,Marinara Sauce,Ounce,15, 0.5, 2, 0,Toppings
Friday,Dinner,Plant based Sliced Italian Sausage,3 oz portion,170, 9, 9, 15,Sides
Friday,Dinner,Rigate Penne Pasta,4z Portion,170, 1.5, 35, 6,Entrees
Friday,Dinner,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Friday,Dinner,Classic Vegan Kimchi,Ounce,10, 0, 3, 0,Miscellaneous
Friday,Dinner,Firm Tofu,1/4 cup,60, 3, 2, 6,Miscellaneous
Friday,Dinner,Flax Seed,Ounce,150, 12, 8, 5,Toppings
Friday,Dinner,High Protein Grain BleND,3z portion,190,null,null,null,Miscellaneous
Friday,Dinner,Marinated Quarter Artichoke Heart,Ounce,15, 1, 2, < 1,Miscellaneous
Friday,Dinner,Marinated Tofu,4z Portion,110, 5, 4, 11,Miscellaneous
Friday,Dinner,Nutritional Yeast,Gram,null,null,null,null,Miscellaneous
Friday,Dinner,Organic Black Chia Seed,Ounce,140, 9, 12, 5,Toppings
Friday,Dinner,Roasted & Salted Sunflower Seeds,1 Tablespoon,90, 7, 3, 3,Toppings
Friday,Dinner,Salt & Peppercorn Roasted Cauliflower,Ounce,0, 0, 0, 0,Miscellaneous
Friday,Dinner,Shredded Kale,Ounce,15, 0, 2, 1,Miscellaneous
Friday,Dinner,Sliced Almonds,Tablespoon,90, 8, 3, 3,Toppings
Friday,Dinner,Walnuts Halves & Pieces,Tablespoon,50, 5, 1, 1,Miscellaneous
Friday,Dinner,Black Beans,Ounce,25, 0, 5, 2,Sides
Friday,Dinner,Carrots,Tablespoon,0, 0, 0, 0,Sides
Friday,Dinner,Chopped Eggs,.5z Portion,25, 1.5, 0, 2,Miscellaneous
Friday,Dinner,Classic Edamame,Tablespoon,15, 0.5, 1, 1,Miscellaneous
Friday,Dinner,Crispy Fried French Onion,Ounce,160, 12, 16, 0,Miscellaneous
Friday,Dinner,Cucumber Slices,Slices,0, 0, 0, 0,Miscellaneous
Friday,Dinner,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Friday,Dinner,Feta Cheese Crumbles,Ounce,5, 0.5, 0, 0,Cheese
Friday,Dinner,Iceberg Salad Mix,1 cup portion,5, 0, 1, 0,Salad
Friday,Dinner,Large Seasoned Crouton,Ounce,120, 4, 20, 4,Miscellaneous
Friday,Dinner,Locally Grown Salad Greens,Ounce,0, 0, < 1, 0,Salad
Friday,Dinner,Low Sodium Garbanzo Beans,Ounce,30, 0, 5, 1,Sides
Friday,Dinner,Mini Marshmallows,Ounce,90, 0, 23, < 1,Miscellaneous
Friday,Dinner,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Friday,Dinner,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Friday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Friday,Dinner,Spiced Pumpkin Seeds,Tablespoon,45, 3, 3, 1,Toppings
Friday,Dinner,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Friday,Dinner,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Friday,Dinner,Tuna,1/4 Cup,35, 0, 0, 8,Miscellaneous
Friday,Dinner,Balsamic Vinaigrette Dressing in Bottle,Ounce,60, 4.5, 5, 0,Toppings
Friday,Dinner,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Friday,Dinner,Country French Dressing,Ounce,120, 11, 6, 0,Toppings
Friday,Dinner,Creamy Caesar Dressing,Fluid Oz,140, 15, < 1, < 1,Toppings
Friday,Dinner,Fat Free Raspberry Vinaigrette Dressing,Fluid Oz,35, 0, 8, 0,Toppings
Friday,Dinner,Lite Ranch Dressing,Ounce,70, 7, < 1, < 1,Toppings
Friday,Dinner,Plant Based Ranch Dressing,2z Portion,210, 22, 6, 0,Toppings
Friday,Dinner,Creamy Tomato Soup,6 Flz,90, 1.5, 16, 3,Toppings
Friday,Dinner,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Friday,Dinner,Baby Carrots,3 Carrots,10, 0, 2, 0,Sides
Friday,Dinner,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Friday,Dinner,Celery Sticks,Ounce,0, 0, < 1, 0,Miscellaneous
Friday,Dinner,Chana Masala,6z Portion,140, 5, 20, 5,Miscellaneous
Friday,Dinner,Classic Quinoa & Lentil Salad,3z Portion,200, 9, 21, 6,Salad
Friday,Dinner,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Friday,Dinner,Fresh Avocado,Ounce,45, 4.5, 2, 0,Toppings
Friday,Dinner,High Protein Grain BleND,3z portion,190,null,null,null,Miscellaneous
Friday,Dinner,Hummus with Tahini,1z Portion,70, 5, 4, 2,Snack
Friday,Dinner,Kalamata Olive Hummus,1z Portion,70, 6, 4, 2,Snack
Friday,Dinner,Raw Mediterranean Pita Chips,1 oz portion,70, 0.5, 13, 2,Snack
Friday,Dinner,Roasted Garlic Hummus,1z Portion,70, 5, 4, 2,Snack
Friday,Dinner,Roasted Red Pepper Hummus,1z Portion,60, 4, 4, 2,Snack
Friday,Dinner,Spiced Basmati Rice,3z Portion,160, 0, 37, 3,Sides
Friday,Dinner,Broccoli Florets,4z Portion,35, 0, 6, 4,Sides
Friday,Dinner,Blueberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Friday,Dinner,Nature Valley Toasted Granola Oat,Ounce,130, 4.5, 20, 2,Miscellaneous
Friday,Dinner,Plain Greek Yogurt,Ounce,15, 0, 1, 3,Snack
Friday,Dinner,Small Curd Cottage Cheese,1/2 Cup,100, 5, 5, 11,Cheese
Friday,Dinner,Strawberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Friday,Dinner,Vanilla Yogurt,Ounce,20, 0, 4, < 1,Snack
Saturday,Breakfast,Bar Kind Crnbry Almond 12ct,1.4z bar,190, 13, 18, 4,Bar
Saturday,Breakfast,Bar Kind Dk Choc Cherry Cashew 12ct,1.4z bar,170, 10, 22, 4,Bar
Saturday,Breakfast,Bar Pure Protein Chewy Choc Chip 50g,Bar,null,null,null,null,Bar
Saturday,Breakfast,Bar Pure Protein Choc Delux 50g,Bar,null,null,null,null,Bar
Saturday,Breakfast,Bar Pure Protein Choc PB 50g,Bar,null,null,null,null,Bar
Saturday,Breakfast,Bar Quest Birthday Cake 2.12z,2.12z bar,null,null,null,null,Bar
Saturday,Breakfast,Bar Quest Cookies & Cream,2.12z bar,null,null,null,null,Bar
Saturday,Breakfast,Beef Cup of Noodles,Pkg,null,null,null,null,Snack
Saturday,Breakfast,Biscuit Belvita Blbry,Bar,230, 8, 36, 4,Bar
Saturday,Breakfast,Biscuit Belvita Cinn & Brn Sugar 1.76z,1.76z bar,null,null,null,null,Bar
Saturday,Breakfast,California Seedless Raisins,Ounce,80, 0, 22, < 1,Toppings
Saturday,Breakfast,Cheerios Bowl,1ct,130, 2.5, 26, 4,Cereal
Saturday,Breakfast,Cheese Stick Colby Jack Sargento 1z,1z stick,60, 2.5, 6, 5,Cheese
Saturday,Breakfast,Cheese Stick Mild Cheddar Sargento 1z,1z stick,60, 2.5, 6, 5,Cheese
Saturday,Breakfast,Cheese Stick Pepper Jack,0.83z,50, 2, 5, 4,Cheese
Saturday,Breakfast,Cheez It,Ounce,130, 4.5, 19, 3,Miscellaneous
Saturday,Breakfast,Chef's Salad,Salad,290, 19, 8, 25,Salad
Saturday,Breakfast,Chip Pringles Cheezums,1.41z,210, 14, 21, 3,Snack
Saturday,Breakfast,Chocolate Snack Pudding,3.5z Cup,110, 2.5, 20, 1,Snack
Saturday,Breakfast,Cinnamon Graham Cracker Tiger Bites,1z,120, 4, 21, 2,Miscellaneous
Saturday,Breakfast,Crunchmania Cinnamon Snack Bun,1.76z,210, 7, 37, 3,Snack
Saturday,Breakfast,Frosted Blueberry Pop Tarts,2 Pop Tarts,370, 9, 70, 3,Snack
Saturday,Breakfast,Frosted Brown Sugar Pop Tarts,2 Pop Tarts,0, 14, 72, 4,Snack
Saturday,Breakfast,Frosted Flakes,Cup,320, 0, 67, 13,Cereal
Saturday,Breakfast,Frosted Strawberry Pop Tarts,8ct box,1480, 36, 280, 12,Snack
Saturday,Breakfast,Fruit Rollups,0.5z,50, 1, 11, 0,Miscellaneous
Saturday,Breakfast,Garden Salad,Salad,35, 0, 7, 3,Salad
Saturday,Breakfast,Gourmet Chocolate Chunk Cookie,2.5z cookie,320, 14, 44, 4,Cookie
Saturday,Breakfast,Healthy Grain Dk Choc Chnk Kind Bar,1.4z Bar,170, 5, 29, 2,Bar
Saturday,Breakfast,Heart Healthy Mix Planters 9.75z,9.75z,null,null,null,null,Miscellaneous
Saturday,Breakfast,Ice Cream Mochi Cookie n Cream,1.5z,null,null,null,null,Cookie
Saturday,Breakfast,Ice Cream Mochi Dbl Choc,1.5z,null,null,null,null,Ice Cream
Saturday,Breakfast,Ice Cream Mochi Mango,1ct,null,null,null,null,Ice Cream
Saturday,Breakfast,Ice Cream Mochi Strbry,1.5z,null,null,null,null,Ice Cream
Saturday,Breakfast,Lucky Charms Bowl,Bowl,140, 1.5, 29, 3,Cereal
Saturday,Breakfast,Mandarin Orange in Juice Cup,4.5z,50, 0, 13, < 1,Drinks
Saturday,Breakfast,Maruchan Cup of Noodles Chix 2.25z cup,2.25z,null,null,null,null,Snack
Saturday,Breakfast,Mayonnaise Packet,12gm packet,80, 9, 0, 0,Toppings
Saturday,Breakfast,Milk Almond Silk Dk Choc,8z Cont.,null,null,null,null,Drinks
Saturday,Breakfast,Mini Oreo Cookie,Bags,190, 10, 25, 1,Cookie
Saturday,Breakfast,Mozzarella Cheese String,Each,80, 6, 0, 8,Cheese
Saturday,Breakfast,Mustard Pc,.2z Pkt,0, 0, 0, 0,Toppings
Saturday,Breakfast,Oat & Honey Nature Valley Granola Bar,1.5z bar,190, 7, 29, 3,Bar
Saturday,Breakfast,Parm Garlic Hrb Pita Chips,1.5z bag,200, 7, 27, 5,Snack
Saturday,Breakfast,Peanut Butter & Grape Jelly Uncrustable,2.6z sandw,290, 15, 31, 9,Snack
Saturday,Breakfast,Peanut Butter & Strawberry Uncrustable,2.6z,290, 15, 32, 9,Snack
Saturday,Breakfast,Plant Based Nut Free Queso Style Dip,1.75z,null,null,null,null,Miscellaneous
Saturday,Breakfast,Popcorn Micro Butter-Flavor,3.3z,380, 17, 55, 9,Snack
Saturday,Breakfast,Powerade Fruit Punch,20z Bottle,null,null,null,null,Drinks
Saturday,Breakfast,Powerade Mountain Berry Blast,20z Bottle,170,null, 45,null,Drinks
Saturday,Breakfast,Powerade Orange,20z Bottle,null,null,null,null,Drinks
Saturday,Breakfast,Powerade Zero Grape,20z Bottle,null,null,null,null,Drinks
Saturday,Breakfast,Powerade Zero Mixed Berry,20z,null,null,null,null,Drinks
Saturday,Breakfast,Pringles Original Potato Chip,1.3z Pkg,200, 12, 20, 2,Snack
Saturday,Breakfast,Pringles Sour Cream & Onion Chip,1.41z,210, 14, 21, 3,Snack
Saturday,Breakfast,Raisin Bran,Cup,240, 1.5, 60, 6,Cereal
Saturday,Breakfast,Regular Lays Chips,1z Bag,160, 10, 15, 2,Snack
Saturday,Breakfast,Regular Ruffles Chips,1z bag,160, 10, 15, 2,Snack
Saturday,Breakfast,Shrimp Cup of Noodles,2.25z,null,null,null,null,Snack
Saturday,Breakfast,Sliced Apple Pc,2.4z,35, 0, 8, 0,Fruit
Saturday,Breakfast,Smoothie Bolthouse Farm Berry Boost,Bottle,null,null,null,null,Miscellaneous
Saturday,Breakfast,Smoothie Bolthouse Farm C-Boost,Bottle,null,null,null,null,Miscellaneous
Saturday,Breakfast,Smoothie Bolthouse Farm Green Goodness,Bottle,null,null,null,null,Miscellaneous
Saturday,Breakfast,Smoothie Bolthouse Farm Strb Banana,Bottle,null,null,null,null,Fruit
Saturday,Breakfast,S'more Frosted Pop Tart,6ct,1110, 27, 201, 15,Miscellaneous
Saturday,Breakfast,Special K Chocolate PB Protein Bar,1.59z bar,90, 4, 9, 5,Bar
Saturday,Breakfast,Sugar Pearl Belgian Waffle,1ct,290, 14, 37, 4,Toppings
Saturday,Breakfast,Sunflower Seed Snack,5.25z,null,null,null,null,Snack
Saturday,Breakfast,Triple Zero Vanilla Yogurt,5.3z Container,150, 0, 15, 22,Snack
Saturday,Breakfast,Tuna Kit Lunch 4.1z Starkist,4.1z,null,null,null,null,Miscellaneous
Saturday,Breakfast,Vanilla Snack Pudding,3.5z Cup,110, 2.5, 20, 0,Snack
Saturday,Breakfast,2% Chocolate Milk BIB,1 Cup,170, 5, 24, 8,Drinks
Saturday,Breakfast,2% Milk BIB,8 flz,120, 5, 11, 8,Drinks
Saturday,Breakfast,Apple Juice 6:1 Concentrate,1/2 hall glass,10, 0, 3, 0,Drinks
Saturday,Breakfast,Cherry Coke,1 dining hall glass,null,null,null,null,Drinks
Saturday,Breakfast,Coke Classic,1 dining hall glass,null,null,null,null,Drinks
Saturday,Breakfast,Coke Zero,8flz,null,null,null,null,Drinks
Saturday,Breakfast,Cranberry Juice 4.7:1 Concentrate,1/2 hall glass,70, 0, 19, 0,Drinks
Saturday,Breakfast,Diet Coke,1 dining hall glass,null,null,null,null,Drinks
Saturday,Breakfast,Diet Sprite,Fluid Oz,0, 0, 0, 0,Drinks
Saturday,Breakfast,Milk Soy Vanilla Aseptic Silk,8z,null,null,null,null,Drinks
Saturday,Breakfast,Orange Juice 5:1 Concentrate,1/2 hall glass,15, 0, 3, 0,Drinks
Saturday,Breakfast,Original Style Lemonade,1 dining hall glass,null,null,null,null,Drinks
Saturday,Breakfast,Original Unsweetened Almond Milk,6z Portion,60, 2, 11, < 1,Drinks
Saturday,Breakfast,Pibb Xtra,1 dining hall glass,null,null,null,null,Drinks
Saturday,Breakfast,Powerade Mountain Blast,1 dining hall glass,null,null,null,null,Drinks
Saturday,Breakfast,Root Beer,1 dining hall glass,null,null,null,null,Drinks
Saturday,Breakfast,Skim Milk BIB,8 flz,80, 0, 11, 8,Drinks
Saturday,Breakfast,Sprite,1 dining hall glass,null,null,null,null,Drinks
Saturday,Breakfast,Unsweetened Vanilla Almond Milk,6z Portion,20, 1.5, < 1, < 1,Drinks
Saturday,Breakfast,Brewed coffee,6z Portion,0, 0, 0, 0,Miscellaneous
Saturday,Breakfast,Coffeemate Original,Fluid Oz,30, 3, 0, 0,Drinks
Saturday,Breakfast,Creamer French Vanilla Coffeemate 1.5L,Fluid Oz,60, 3.5, 8, 0,Toppings
Saturday,Breakfast,ecoStick Sugar Substitute Blue Pc,Stick,0, 0, 0, 0,Toppings
Saturday,Breakfast,ecoStick Sugar Substitute Pink Pc,Stick,0, 0, 1, 0,Toppings
Saturday,Breakfast,ecoStick Sugar Substitute Yellow Pc,Stick,0, 0, 1, 0,Toppings
Saturday,Breakfast,Extra Lite Amber Honey,Ounce,80, 0, 23, 0,Toppings
Saturday,Breakfast,Green Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Saturday,Breakfast,Hazelnut Coffee Creamer,Fluid Oz,10, 0, 2, 0,Toppings
Saturday,Breakfast,Lipton Black Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Saturday,Breakfast,Lipton Tea Decaf,Tea Bag,null,null,null,null,Drinks
Saturday,Breakfast,Breakfast Sausage Link,1 link,140, 14, < 1, 3,Sides
Saturday,Breakfast,Hard Boiled Eggs,1 Egg,90, 7, 0, 8,Entrees
Saturday,Breakfast,Oatmeal Station with Nuts,Nutrition Varies,100, 5, 23, 1,Entrees
Saturday,Breakfast,Scrambled Eggs,4z Portion,180, 13, 0, 15,Entrees
Saturday,Breakfast,Tater Tots,4z Portion,170, 9, 21, 1,Sides
Saturday,Breakfast,Captain Crunch Wildberries,Cup,180, 2.5, 39, 2,Cereal
Saturday,Breakfast,Cheerios,Cup,110, 2, 22, 4,Cereal
Saturday,Breakfast,Cinnamon Toast Crunch,Cup,210, 5, 40, 2,Cereal
Saturday,Breakfast,Frosted Flakes,Cup,320, 0, 67, 13,Cereal
Saturday,Breakfast,Rice Chex Cereal,Cup,180, 1, 40, 3,Cereal
Saturday,Breakfast,Special K with Red Berries,Cup,360, 1, 78, 16,Miscellaneous
Saturday,Breakfast,Apple Gala,Apples,90, 0, 25, 0,Fruit
Saturday,Breakfast,Bananas,Banana,190, 0, 46, 2,Fruit
Saturday,Breakfast,Fresh Kiwi,Kiwi,60, 0, 15, 1,Fruit
Saturday,Breakfast,Oranges,Orange,100, 0, 24, 2,Fruit
Saturday,Breakfast,Pears,Each,null,null,null,null,Fruit
Saturday,Breakfast,American,Slice,70, 6, < 1, 3,Miscellaneous
Saturday,Breakfast,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Saturday,Breakfast,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Saturday,Breakfast,Natural Low Sodium Ketchup,Ounce,5, 0, 1, 0,Toppings
Saturday,Breakfast,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Saturday,Breakfast,Spicy Brown Mustard,Ounce,30, 0, 0, 0,Toppings
Saturday,Breakfast,Tomatoes,Ounce,5, 0, 1, 0,Miscellaneous
Saturday,Breakfast,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Saturday,Breakfast,"10"" Flour Tortilla",Tortilla,170, 4.5, 29, 4,Tortilla
Saturday,Breakfast,Egg White Liquid,Ounce,15, 0, 0, 3,Miscellaneous
Saturday,Breakfast,Large Fresh Eggs,Eggs,100, 7, 0, 8,Miscellaneous
Saturday,Breakfast,Zero Egg Plant Based Egg Liquid,Ounce,25, 1.5, 1, 2,Miscellaneous
Saturday,Breakfast,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Saturday,Breakfast,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Saturday,Breakfast,Shredded Part-Skim Mozzarella Cheese,1z Portion,80, 6, 1, 6,Cheese
Saturday,Breakfast,Cooked Sausage Crumble,1z Portion,120, 12, 0, 3,Sides
Saturday,Breakfast,Deleted - Plant Based Chorizo Crumble,2z Portion,140, 5, 7, 17,Miscellaneous
Saturday,Breakfast,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Saturday,Breakfast,Diced Green Peppers,Ounce,5, 0, 1, 0,Toppings
Saturday,Breakfast,Diced Onions,Ounce,10, 0, 2, 0,Toppings
Saturday,Breakfast,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Saturday,Breakfast,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Saturday,Breakfast,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Saturday,Breakfast,"Water-Added Ham Diced 1/4""",Ounce,35, 1.5, 1, 5,Toppings
Saturday,Breakfast,"100% Whole Wheat Bread 1/2"" Slice",Slice,70, 0.5, 13, 4,Miscellaneous
Saturday,Breakfast,Avocado Pulp Fresh,Ounce,70, 6, 4, < 1,Toppings
Saturday,Breakfast,Cream Cheese,Ounce,90, 9, 2, 2,Cheese
Saturday,Breakfast,Jif Peanut Butter PC,0.75z,120, 10, 5, 4,Toppings
Saturday,Breakfast,Nutella Chocolate Hazelnut Spread,Ounce,150, 9, 18, 1,Toppings
Saturday,Breakfast,Plain Bagel,Bagel,320, 1, 65, 11,Entrees
Saturday,Breakfast,Sliced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Saturday,Breakfast,Unsalted European-Style Butter Prints,Ounce,220, 24, 0, 0,Miscellaneous
Saturday,Breakfast,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Saturday,Breakfast,Whole Wheat Bagel,Bagel,320, 1.5, 65, 11,Entrees
Saturday,Breakfast,Blueberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Saturday,Breakfast,Nature Valley Toasted Granola Oat,Ounce,130, 4.5, 20, 2,Miscellaneous
Saturday,Breakfast,Plain Greek Yogurt,Ounce,15, 0, 1, 3,Snack
Saturday,Breakfast,Small Curd Cottage Cheese,1/2 Cup,100, 5, 5, 11,Cheese
Saturday,Breakfast,Strawberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Saturday,Breakfast,Vanilla Yogurt,Ounce,20, 0, 4, < 1,Snack
Saturday,Lunch,2% Chocolate Milk BIB,1 Cup,170, 5, 24, 8,Drinks
Saturday,Lunch,2% Milk BIB,8 flz,120, 5, 11, 8,Drinks
Saturday,Lunch,Apple Juice 6:1 Concentrate,1/2 hall glass,10, 0, 3, 0,Drinks
Saturday,Lunch,Cherry Coke,1 dining hall glass,null,null,null,null,Drinks
Saturday,Lunch,Coke Classic,1 dining hall glass,null,null,null,null,Drinks
Saturday,Lunch,Coke Zero,8flz,null,null,null,null,Drinks
Saturday,Lunch,Cranberry Juice 4.7:1 Concentrate,1/2 hall glass,70, 0, 19, 0,Drinks
Saturday,Lunch,Diet Coke,1 dining hall glass,null,null,null,null,Drinks
Saturday,Lunch,Diet Sprite,Fluid Oz,0, 0, 0, 0,Drinks
Saturday,Lunch,Milk Soy Vanilla Aseptic Silk,8z,null,null,null,null,Drinks
Saturday,Lunch,Orange Juice 5:1 Concentrate,1/2 hall glass,15, 0, 3, 0,Drinks
Saturday,Lunch,Original Style Lemonade,1 dining hall glass,null,null,null,null,Drinks
Saturday,Lunch,Original Unsweetened Almond Milk,6z Portion,60, 2, 11, < 1,Drinks
Saturday,Lunch,Pibb Xtra,1 dining hall glass,null,null,null,null,Drinks
Saturday,Lunch,Powerade Mountain Blast,1 dining hall glass,null,null,null,null,Drinks
Saturday,Lunch,Root Beer,1 dining hall glass,null,null,null,null,Drinks
Saturday,Lunch,Skim Milk BIB,8 flz,80, 0, 11, 8,Drinks
Saturday,Lunch,Sprite,1 dining hall glass,null,null,null,null,Drinks
Saturday,Lunch,Unsweetened Vanilla Almond Milk,6z Portion,20, 1.5, < 1, < 1,Drinks
Saturday,Lunch,Brewed coffee,6z Portion,0, 0, 0, 0,Miscellaneous
Saturday,Lunch,Coffeemate Original,Fluid Oz,30, 3, 0, 0,Drinks
Saturday,Lunch,Creamer French Vanilla Coffeemate 1.5L,Fluid Oz,60, 3.5, 8, 0,Toppings
Saturday,Lunch,ecoStick Sugar Substitute Blue Pc,Stick,0, 0, 0, 0,Toppings
Saturday,Lunch,ecoStick Sugar Substitute Pink Pc,Stick,0, 0, 1, 0,Toppings
Saturday,Lunch,ecoStick Sugar Substitute Yellow Pc,Stick,0, 0, 1, 0,Toppings
Saturday,Lunch,Extra Lite Amber Honey,Ounce,80, 0, 23, 0,Toppings
Saturday,Lunch,Green Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Saturday,Lunch,Hazelnut Coffee Creamer,Fluid Oz,10, 0, 2, 0,Toppings
Saturday,Lunch,Lipton Black Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Saturday,Lunch,Lipton Tea Decaf,Tea Bag,null,null,null,null,Drinks
